Stock,Date,Low,Open,Volume,High,Close,Adjusted Close
AEHR,4/10/2021,11.88000011,12.22999954,2618400,13.60999966,13.07999992,13.07999992
AEHR,5/10/2021,12.65999985,13,1770900,13.86999989,13.72000027,13.72000027
AEHR,6/10/2021,13.35000038,13.42000008,2201700,14.38000011,13.60999966,13.60999966
AEHR,7/10/2021,13.92000008,14,7016200,16.70999908,16.65999985,16.65999985
AEHR,8/10/2021,17.53000069,17.59000015,18748200,19.94000053,19.44000053,19.44000053
AEHR,11/10/2021,18.21999931,19,6600200,20.32999992,19.86000061,19.86000061
AEHR,12/10/2021,18.67000008,19.71999931,3681500,20.29999924,19.26000023,19.26000023
AEHR,13-10-2021,18.70999908,19.31999969,5933300,21.36000061,20.45999908,20.45999908
AEHR,14-10-2021,19.62000084,20.77000046,3628400,21.32999992,20.69000053,20.69000053
AEHR,15-10-2021,20.22999954,20.79999924,2739800,21.63999939,21.14999962,21.14999962
AEHR,18-10-2021,20.89999962,21.14999962,2381800,22.35000038,21.95999908,21.95999908
AEHR,19-10-2021,19.32999992,22.10000038,4368200,22.64999962,19.85000038,19.85000038
AEHR,20-10-2021,18.70999908,19.37000084,2485700,20.47999954,20.18000031,20.18000031
AEHR,21-10-2021,19.70000076,19.70000076,2499800,22.12000084,21.85000038,21.85000038
AEHR,22-10-2021,19.20000076,21.29999924,2308700,21.60000038,20.18000031,20.18000031
AEHR,25-10-2021,19.70999908,19.84000015,1308400,21.92000008,21.27000046,21.27000046
AEHR,26-10-2021,20.04999924,21.38999939,3981800,23.17000008,20.04999924,20.04999924
AEHR,27-10-2021,18.84000015,20.76000023,2561100,21,19.38999939,19.38999939
AEHR,28-10-2021,19.85000038,20.28000069,2623900,22.47999954,22.06999969,22.06999969
AEHR,29-10-2021,21.62999916,21.64999962,2503000,23.44000053,22.62000084,22.62000084
AEHR,1/11/2021,21.90999985,23.10000038,2086700,23.73999977,22.55999947,22.55999947
AEHR,2/11/2021,20.57999992,22.45000076,2020100,23.70999908,23.46999931,23.46999931
AEHR,3/11/2021,23.01000023,24.30999947,3800800,25.20000076,24.88999939,24.88999939
AEHR,4/11/2021,24.29999924,25.03000069,3167600,26.70000076,25.65999985,25.65999985
AEHR,5/11/2021,25.27000046,26.29999924,1737600,27.09000015,25.71999931,25.71999931
AEHR,8/11/2021,22.21999931,25.87000084,3032400,26.44000053,23.65999985,23.65999985
AEHR,9/11/2021,22.76000023,23.51000023,1387900,25.07999992,24.46999931,24.46999931
AEHR,10/11/2021,22.01000023,23.43000031,1744300,24.70000076,22.68000031,22.68000031
AEHR,11/11/2021,22.88999939,23.15999985,927200,24.25,22.97999954,22.97999954
AEHR,12/11/2021,23.01000023,23.10000038,1925600,25.62000084,24.79000092,24.79000092
AEHR,15-11-2021,24.12999916,25.12000084,1327000,26.14999962,25.10000038,25.10000038
AEHR,16-11-2021,23.55999947,24.54999924,1421500,24.86000061,24.56999969,24.56999969
AEHR,17-11-2021,22.36000061,24.14999962,1549800,24.44000053,23.25,23.25
AEHR,18-11-2021,19.12000084,23.52000046,3621100,23.54000092,19.61000061,19.61000061
AEHR,19-11-2021,18.80999947,18.84000015,2022500,20.93000031,19.55999947,19.55999947
AEHR,22-11-2021,16.25,19.40999985,3335000,19.48999977,18.02000046,18.02000046
AEHR,23-11-2021,17.04999924,17.57999992,1305400,19.15999985,17.64999962,17.64999962
AEHR,24-11-2021,17.27000046,17.54999924,1044200,18.54999924,17.90999985,17.90999985
AEHR,26-11-2021,17.01000023,17.09000015,653800,17.95000076,17.07999992,17.07999992
AEHR,29-11-2021,17.25,17.51000023,912600,18.51000023,18.30999947,18.30999947
AEHR,30-11-2021,16.5,18.12999916,1536900,18.59000015,17.42000008,17.42000008
AEHR,1/12/2021,15.35000038,17.44000053,1391200,17.88999939,15.38000011,15.38000011
AEHR,2/12/2021,15.06000042,15.31999969,693600,16.20999908,15.60999966,15.60999966
AEHR,3/12/2021,14.72000027,15.67000008,1079100,15.89999962,15.42000008,15.42000008
AEHR,6/12/2021,14.05000019,15.17000008,1150400,15.36999989,14.89000034,14.89000034
AEHR,7/12/2021,15.47999954,15.56999969,1090600,16.42000008,15.89999962,15.89999962
AEHR,8/12/2021,15.51000023,16.29999924,817400,16.89999962,16.17000008,16.17000008
AEHR,9/12/2021,15.43999958,16.94000053,1373400,17.62999916,15.64999962,15.64999962
AEHR,10/12/2021,15.06000042,16,631500,16.45999908,15.43000031,15.43000031
AEHR,13-12-2021,14.31000042,15.61999989,951500,15.84000015,14.94999981,14.94999981
AEHR,14-12-2021,14.32999992,14.52000046,692800,15.26000023,15.05000019,15.05000019
AEHR,15-12-2021,14.56999969,15.05000019,852000,16.46999931,16.37999916,16.37999916
AEHR,16-12-2021,15.10000038,16.97999954,1091900,17.06999969,15.26000023,15.26000023
AEHR,17-12-2021,14.64000034,15.05000019,1060900,16.29000092,15.61999989,15.61999989
AEHR,20-12-2021,15.18999958,15.25,582100,16,15.38000011,15.38000011
AEHR,21-12-2021,16,16.02000046,3426300,18.37000084,18.12000084,18.12000084
AEHR,22-12-2021,17.39999962,18.45000076,1969800,19.29999924,19.06999969,19.06999969
AEHR,23-12-2021,18.96999931,19.07999992,2180500,21.40999985,20.46999931,20.46999931
AEHR,27-12-2021,20.5,20.62999916,2065900,23.23999977,23.11000061,23.11000061
AEHR,28-12-2021,20.75,22.79999924,1584200,22.86000061,22.15999985,22.15999985
AEHR,29-12-2021,21.95000076,21.96999931,1372300,23.43000031,23.43000031,23.43000031
AEHR,30-12-2021,22.59000015,23.57999992,1688200,24.37000084,23.37999916,23.37999916
AEHR,31-12-2021,23.40999985,23.51000023,927200,24.64999962,24.18000031,24.18000031
AEHR,3/1/2022,22.12999916,24.65999985,1675400,24.70000076,23.38999939,23.38999939
AEHR,4/1/2022,21.22999954,23.47999954,1989100,24.47999954,22.05999947,22.05999947
AEHR,5/1/2022,19.69000053,21.70000076,1691100,22.47999954,20.35000038,20.35000038
AEHR,6/1/2022,19,20.5,1646900,20.95000076,20.47999954,20.47999954
AEHR,7/1/2022,16.04999924,20.09000015,4295100,20.09000015,16.09000015,16.09000015
AEHR,10/1/2022,13.93000031,14.78999996,3357900,15.43999958,14.81999969,14.81999969
AEHR,11/1/2022,14.51000023,14.85999966,1389700,15.52000046,15.17000008,15.17000008
AEHR,12/1/2022,14.46000004,15.23999977,1282200,15.47999954,14.78999996,14.78999996
AEHR,13-01-2022,13.53999996,15,1591000,15.48999977,13.67000008,13.67000008
AEHR,14-01-2022,13.22999954,13.47999954,1298100,14.18999958,13.38000011,13.38000011
AEHR,18-01-2022,12.60000038,13.02999973,1226200,13.5,12.67000008,12.67000008
AEHR,19-01-2022,11.60999966,12.82999992,1603600,13,11.69999981,11.69999981
AEHR,20-01-2022,11.60000038,12,1244100,12.68000031,11.64000034,11.64000034
AEHR,21-01-2022,10.81000042,11.35000038,1217400,11.84000015,11.14999962,11.14999962
AEHR,24-01-2022,10.19999981,10.64999962,1627200,11.89000034,11.82999992,11.82999992
AEHR,25-01-2022,11.02999973,11.22000027,1137400,11.97999954,11.55000019,11.55000019
AEHR,26-01-2022,11.77999973,12.10999966,1266200,12.90999985,11.96000004,11.96000004
AEHR,27-01-2022,10.84000015,12,1131500,12.14999962,11.05000019,11.05000019
AEHR,28-01-2022,10.53999996,11.02999973,617800,11.52999973,11.38000011,11.38000011
AEHR,31-01-2022,11.47999954,11.47999954,845700,12.85999966,12.75,12.75
AEHR,1/2/2022,12.34000015,12.89999962,721700,13.27000046,13.14000034,13.14000034
AEHR,2/2/2022,12.02999973,13.5,900500,13.68000031,12.57999992,12.57999992
AEHR,3/2/2022,11.64999962,12.14000034,573200,12.55000019,11.77000046,11.77000046
AEHR,4/2/2022,11.38000011,11.69999981,545400,12.34000015,12.11999989,12.11999989
AEHR,7/2/2022,11.90999985,12.10999966,597300,12.64000034,12.18999958,12.18999958
AEHR,8/2/2022,12.14000034,12.17000008,715200,13.48999977,13.34000015,13.34000015
AEHR,9/2/2022,13.57999992,13.60000038,1024300,14.80000019,14.71000004,14.71000004
AEHR,10/2/2022,13.80000019,14.07999992,1047600,15.31000042,14.28999996,14.28999996
AEHR,11/2/2022,12.92000008,14.09000015,1018200,14.68999958,13.14000034,13.14000034
AEHR,14-02-2022,12.85999966,12.96000004,522300,13.85000038,13.06000042,13.06000042
AEHR,15-02-2022,13.55000019,13.57999992,867300,14.57999992,14.47999954,14.47999954
AEHR,16-02-2022,13.68000031,13.89999962,558500,14.60000038,14.44999981,14.44999981
AEHR,17-02-2022,13.56999969,14.19999981,500200,14.39999962,13.64000034,13.64000034
AEHR,18-02-2022,12.40999985,13.64000034,716800,13.64000034,12.57999992,12.57999992
AEHR,22-02-2022,11.73999977,12.09000015,707500,12.56999969,12.02000046,12.02000046
AEHR,23-02-2022,11.63000011,12.32999992,600000,12.73999977,11.72999954,11.72999954
AEHR,24-02-2022,10.77999973,10.90999985,693500,12.63000011,12.60999966,12.60999966
AEHR,25-02-2022,12.15999985,12.68000031,524600,12.98999977,12.85000038,12.85000038
AEHR,28-02-2022,12.52999973,12.60999966,700400,13.63000011,13.60000038,13.60000038
AEHR,1/3/2022,12.93000031,13.43000031,546400,13.72000027,13.14999962,13.14999962
AEHR,2/3/2022,13.02999973,13.40999985,599200,13.82999992,13.63000011,13.63000011
AEHR,3/3/2022,12.72000027,13.64999962,386700,13.93999958,13.03999996,13.03999996
AEHR,4/3/2022,11.72000027,12.89999962,749200,13.02999973,11.84000015,11.84000015
AEHR,7/3/2022,11.02000046,11.92000008,675300,12.34000015,11.06999969,11.06999969
AEHR,8/3/2022,10.39999962,11.07999992,1268700,11.40999985,10.81000042,10.81000042
AEHR,9/3/2022,11.35999966,11.36999989,822800,11.76000023,11.46000004,11.46000004
AEHR,10/3/2022,10.75,11.11999989,549000,11.22999954,10.93000031,10.93000031
AEHR,11/3/2022,10.46000004,11.14000034,484600,11.39999962,10.47999954,10.47999954
AEHR,14-03-2022,8.949999809,10.35999966,1295100,10.39999962,9.06000042,9.06000042
AEHR,15-03-2022,9,9.06000042,811100,9.470000267,9.340000153,9.340000153
AEHR,16-03-2022,9.569999695,9.630000114,951100,10.72000027,10.38000011,10.38000011
AEHR,17-03-2022,10.01000023,10.17000008,436500,10.92000008,10.77000046,10.77000046
AEHR,18-03-2022,10.47999954,10.56999969,516000,11.06000042,10.88000011,10.88000011
AEHR,21-03-2022,10.06999969,10.90999985,498800,11.13000011,10.22000027,10.22000027
AEHR,22-03-2022,10.38000011,10.39000034,1049700,11.39999962,10.92000008,10.92000008
AEHR,23-03-2022,10.44999981,10.69999981,705700,11.18000031,10.75,10.75
AEHR,24-03-2022,10.46000004,10.82999992,586800,11.10000038,11.02000046,11.02000046
AEHR,25-03-2022,10.31000042,10.96000004,500300,10.96000004,10.56000042,10.56000042
AEHR,28-03-2022,10.14999962,10.60999966,430000,10.68999958,10.38000011,10.38000011
AEHR,29-03-2022,10.47999954,10.78999996,867700,11.19999981,11.06999969,11.06999969
AEHR,30-03-2022,10.51000023,10.93999958,503400,11.11999989,10.52999973,10.52999973
AEHR,31-03-2022,10.02999973,10.59000015,922200,10.93999958,10.15999985,10.15999985
AEHR,1/4/2022,9.75,10.69999981,1140700,10.78999996,9.920000076,9.920000076
AEHR,4/4/2022,9.960000038,10,362385,10.68999958,10.56000042,10.56000042
BLFS,2/1/2020,15.98999977,16.36000061,65700,16.43000031,16.39999962,16.39999962
BLFS,3/1/2020,16,16.29999924,70700,16.47999954,16.26000023,16.26000023
BLFS,6/1/2020,15.78999996,16.23999977,108100,16.23999977,15.85999966,15.85999966
BLFS,7/1/2020,15.27000046,15.86999989,121600,16.13999939,15.97999954,15.97999954
BLFS,8/1/2020,16,16.22999954,185400,16.86000061,16.79999924,16.79999924
BLFS,9/1/2020,16.76000023,16.86000061,189400,18.04999924,17.03000069,17.03000069
BLFS,10/1/2020,16.34000015,17.04999924,171300,17.04999924,16.37999916,16.37999916
BLFS,13-01-2020,15.5,16.40999985,218600,16.40999985,16.07999992,16.07999992
BLFS,14-01-2020,15.75,16.19000053,121300,16.22999954,15.82999992,15.82999992
BLFS,15-01-2020,15.80000019,15.80000019,96000,16.21999931,15.89999962,15.89999962
BLFS,16-01-2020,15.72000027,16.05999947,256200,16.12000084,15.89999962,15.89999962
BLFS,17-01-2020,15.34000015,15.90999985,248200,16.29999924,16.20999908,16.20999908
BLFS,21-01-2020,15.14999962,16.23999977,243600,16.23999977,15.65999985,15.65999985
BLFS,22-01-2020,15.09000015,15.68999958,196600,15.81000042,15.19999981,15.19999981
BLFS,23-01-2020,14.97000027,15.19999981,109200,15.60000038,15.47999954,15.47999954
BLFS,24-01-2020,15.02000046,15.47999954,103300,15.47999954,15.14000034,15.14000034
BLFS,27-01-2020,14.10000038,14.85000038,203900,15.19999981,14.97000027,14.97000027
BLFS,28-01-2020,14.60000038,15.06000042,131900,15.06000042,14.97000027,14.97000027
BLFS,29-01-2020,14.82999992,14.97000027,87000,15.17000008,15.17000008,15.17000008
BLFS,30-01-2020,14.60999966,15.05000019,96200,15.31000042,14.64000034,14.64000034
BLFS,31-01-2020,13.75,14.57999992,167500,14.57999992,13.78999996,13.78999996
BLFS,3/2/2020,13.51000023,13.88000011,187200,14.43999958,14,14
BLFS,4/2/2020,14.01000023,14.23999977,127500,14.39999962,14.22000027,14.22000027
BLFS,5/2/2020,14.02000046,14.26000023,194200,14.52999973,14.30000019,14.30000019
BLFS,6/2/2020,13.61999989,14.88000011,333000,14.89999962,13.86999989,13.86999989
BLFS,7/2/2020,13.25,13.80000019,321500,13.96000004,13.81000042,13.81000042
BLFS,10/2/2020,13.68999958,13.68999958,165100,13.88000011,13.85000038,13.85000038
BLFS,11/2/2020,13.59000015,13.84000015,218900,14.06000042,13.97999954,13.97999954
BLFS,12/2/2020,14.02999973,14.05000019,93600,14.30000019,14.26000023,14.26000023
BLFS,13-02-2020,14.11999989,14.21000004,177200,15.02000046,14.93999958,14.93999958
BLFS,14-02-2020,14.84000015,14.92000008,172700,15.75,15.28999996,15.28999996
BLFS,18-02-2020,15.06999969,15.14999962,89800,15.68000031,15.53999996,15.53999996
BLFS,19-02-2020,16.04999924,16.11000061,178200,16.52000046,16.31999969,16.31999969
BLFS,20-02-2020,16.10000038,16.19000053,163100,16.72999954,16.20999908,16.20999908
BLFS,21-02-2020,15.40999985,16.23999977,142000,16.23999977,15.63000011,15.63000011
BLFS,24-02-2020,15.21000004,15.35000038,153500,15.93000031,15.77000046,15.77000046
BLFS,25-02-2020,15.06999969,15.93000031,189700,15.93999958,15.21000004,15.21000004
BLFS,26-02-2020,14.55000019,15.27000046,118900,15.48999977,14.81000042,14.81000042
BLFS,27-02-2020,14.11999989,14.53999996,149300,14.97999954,14.59000015,14.59000015
BLFS,28-02-2020,13.85999966,14.64999962,152800,14.80000019,14.14999962,14.14999962
BLFS,2/3/2020,13.82999992,14.09000015,134700,14.46000004,14.35999966,14.35999966
BLFS,3/3/2020,13.64000034,14.48999977,142000,14.55000019,13.85999966,13.85999966
BLFS,4/3/2020,13.85000038,14.15999985,114200,14.44999981,14.35999966,14.35999966
BLFS,5/3/2020,13.52000046,14.18999958,144900,14.43999958,14.05000019,14.05000019
BLFS,6/3/2020,13.46000004,13.75,259600,14.03999996,13.97999954,13.97999954
BLFS,9/3/2020,12.48999977,13.39999962,226700,13.39999962,12.59000015,12.59000015
BLFS,10/3/2020,11.89000034,13,282100,13.23999977,13.19999981,13.19999981
BLFS,11/3/2020,11.89000034,12.85999966,230700,12.89000034,12.25,12.25
BLFS,12/3/2020,7.369999886,11,1209100,11.05000019,8.640000343,8.640000343
BLFS,13-03-2020,8.25,8.800000191,581000,9.380000114,9.029999733,9.029999733
BLFS,16-03-2020,7.800000191,8.149999619,310100,8.460000038,8.359999657,8.359999657
BLFS,17-03-2020,8.300000191,8.619999886,187700,9.670000076,9.56000042,9.56000042
BLFS,18-03-2020,8.600000381,8.75,311000,9.960000038,9.909999847,9.909999847
BLFS,19-03-2020,9.899999619,9.989999771,235200,11.85000038,11.84000015,11.84000015
BLFS,20-03-2020,8.880000114,11.81999969,352100,11.81999969,9.119999886,9.119999886
BLFS,23-03-2020,8.289999962,9.050000191,177600,9.449999809,8.739999771,8.739999771
BLFS,24-03-2020,9.010000229,9.260000229,211900,9.640000343,9.210000038,9.210000038
BLFS,25-03-2020,8.470000267,9.229999542,236700,9.579999924,9.180000305,9.180000305
BLFS,26-03-2020,8.850000381,9.31000042,283300,10.15999985,10.07999992,10.07999992
BLFS,27-03-2020,9.020000458,9.699999809,125500,9.789999962,9.390000343,9.390000343
BLFS,30-03-2020,9.25,9.399999619,74400,9.989999771,9.850000381,9.850000381
BLFS,31-03-2020,9.300000191,9.949999809,154700,10.10999966,9.5,9.5
BLFS,1/4/2020,8.989999771,9.18999958,175300,9.5,9.199999809,9.199999809
BLFS,2/4/2020,8.829999924,8.989999771,133900,9.600000381,9.460000038,9.460000038
BLFS,3/4/2020,8.930000305,9.460000038,103800,9.890000343,9.840000153,9.840000153
BLFS,6/4/2020,10,10.60999966,189400,10.72000027,10.28999996,10.28999996
BLFS,7/4/2020,10.31000042,10.81000042,156000,10.98999977,10.46000004,10.46000004
BLFS,8/4/2020,9.659999847,10.67000008,232900,11.15999985,9.829999924,9.829999924
BLFS,9/4/2020,8.880000114,10.01000023,589800,10.14000034,9.529999733,9.529999733
BLFS,13-04-2020,8.93999958,9.529999733,294800,9.909999847,9.840000153,9.840000153
BLFS,14-04-2020,9.930000305,10,151600,10.75,10.42000008,10.42000008
BLFS,15-04-2020,9.529999733,10.03999996,125500,10.39999962,10.30000019,10.30000019
BLFS,16-04-2020,9.930000305,10.34000015,175400,10.52000046,10.31999969,10.31999969
BLFS,17-04-2020,10.56000042,10.56000042,90300,11.03999996,10.94999981,10.94999981
BLFS,20-04-2020,10.39999962,10.97999954,139600,10.97999954,10.51000023,10.51000023
BLFS,21-04-2020,10.27000046,10.35000038,129100,10.68999958,10.59000015,10.59000015
BLFS,22-04-2020,10.64000034,10.73999977,75700,11.40999985,11.30000019,11.30000019
BLFS,23-04-2020,11.30000019,11.30000019,103200,11.90999985,11.35999966,11.35999966
BLFS,24-04-2020,10.82999992,11.39999962,269000,11.57999992,10.90999985,10.90999985
BLFS,27-04-2020,10.98999977,11.01000023,131500,11.44999981,11.22999954,11.22999954
BLFS,28-04-2020,10.52999973,11.35000038,134400,11.55000019,10.93999958,10.93999958
BLFS,29-04-2020,10.82999992,11.14000034,250100,11.44999981,10.90999985,10.90999985
BLFS,30-04-2020,10.61999989,10.94999981,97200,11.19999981,10.93000031,10.93000031
BLFS,1/5/2020,10,11.02000046,265500,11.25,10.53999996,10.53999996
BLFS,4/5/2020,10.31000042,10.57999992,124900,11.55000019,11.47000027,11.47000027
BLFS,5/5/2020,11.53999996,11.72000027,179000,12.48999977,12.42000008,12.42000008
BLFS,6/5/2020,12.36999989,12.56999969,218400,13.44999981,12.52000046,12.52000046
BLFS,7/5/2020,12.68000031,12.88000011,129500,13.43999958,13.10000038,13.10000038
BLFS,8/5/2020,13.06000042,13.21000004,131500,13.68000031,13.60999966,13.60999966
BLFS,11/5/2020,13.35999966,13.53999996,255900,15.28999996,14.89000034,14.89000034
BLFS,12/5/2020,14.51000023,14.97000027,225200,15.64999962,15.22999954,15.22999954
BLFS,13-05-2020,14.55000019,15.5,378500,15.88000011,14.89999962,14.89999962
BLFS,14-05-2020,14.10000038,14.78999996,208900,14.81999969,14.56999969,14.56999969
BLFS,15-05-2020,13.76000023,15.78999996,523200,15.89000034,15.35000038,15.35000038
BLFS,18-05-2020,15.47999954,15.76000023,282500,16.72999954,15.88000011,15.88000011
BLFS,19-05-2020,15.77999973,16,244300,16.84000015,16.46999931,16.46999931
BLFS,20-05-2020,15.97000027,16.89999962,251900,17.28000069,16.09000015,16.09000015
BLFS,21-05-2020,15.71000004,16.06999969,118400,16.37000084,15.98999977,15.98999977
BLFS,22-05-2020,15.36999989,15.93999958,226700,16.13999939,16.04999924,16.04999924
BLFS,26-05-2020,15.77999973,16.27000046,144700,16.28000069,16.07999992,16.07999992
BLFS,27-05-2020,15.56000042,16.34000015,176500,16.34000015,16.18000031,16.18000031
BLFS,28-05-2020,16.20000076,16.29999924,183200,17.04000092,16.62000084,16.62000084
BLFS,29-05-2020,15.72000027,16.69000053,170400,16.69000053,16.45000076,16.45000076
BLFS,1/6/2020,16.13999939,16.45000076,202900,16.95999908,16.53000069,16.53000069
BLFS,2/6/2020,15.71000004,16.43000031,197000,16.54000092,16.05999947,16.05999947
BLFS,3/6/2020,15.81000042,16.05999947,92500,16.23999977,15.89999962,15.89999962
BLFS,4/6/2020,15.61999989,15.85000038,99800,16.22999954,15.85000038,15.85000038
BLFS,5/6/2020,15.77000046,16.10000038,149100,16.84000015,16.5,16.5
BLFS,8/6/2020,16.18000031,16.62000084,129400,17.15999985,16.62000084,16.62000084
BLFS,9/6/2020,16.18000031,16.48999977,90000,16.68000031,16.21999931,16.21999931
BLFS,10/6/2020,15.92000008,16.26000023,105100,16.54999924,16.15999985,16.15999985
BLFS,11/6/2020,14.56000042,15.81000042,189800,15.81000042,14.68000031,14.68000031
BLFS,12/6/2020,14.43000031,15.05000019,137300,15.13000011,15.11999989,15.11999989
BLFS,15-06-2020,14.86999989,14.86999989,295900,16.79999924,16.60000038,16.60000038
BLFS,16-06-2020,16.30999947,16.63999939,102600,17.27000046,17.05999947,17.05999947
BLFS,17-06-2020,16.30999947,17.15999985,222000,17.34000015,16.32999992,16.32999992
BLFS,18-06-2020,16.18000031,16.18000031,203200,17,16.55999947,16.55999947
BLFS,19-06-2020,16.09000015,16.88999939,481800,16.88999939,16.25,16.25
BLFS,22-06-2020,15.89000034,16.19000053,168800,16.45000076,15.89000034,15.89000034
BLFS,23-06-2020,16.17000008,16.17000008,238600,16.98999977,16.53000069,16.53000069
BLFS,24-06-2020,16.06999969,16.29000092,128800,16.73999977,16.5,16.5
BLFS,25-06-2020,16.23999977,16.40999985,119100,16.65999985,16.37000084,16.37000084
BLFS,26-06-2020,15.48999977,16.21999931,232300,16.47999954,15.60000038,15.60000038
BLFS,29-06-2020,15.05000019,15.68000031,128800,15.89999962,15.30000019,15.30000019
BLFS,30-06-2020,15.14999962,15.34000015,221200,16.45000076,16.35000038,16.35000038
BLFS,1/7/2020,15.69999981,16.45000076,115400,16.45999908,16.04000092,16.04000092
BLFS,2/7/2020,15.64000034,15.78999996,3725400,20.42000008,17.97999954,17.97999954
BLFS,6/7/2020,17.79000092,18.79000092,690000,19.95000076,18.07999992,18.07999992
BLFS,7/7/2020,17.56999969,18.03000069,245800,18.42000008,17.59000015,17.59000015
BLFS,8/7/2020,17.60000038,18.03000069,337200,18.10000038,17.98999977,17.98999977
BLFS,9/7/2020,17.56999969,17.64999962,201400,18.10000038,17.90999985,17.90999985
BLFS,10/7/2020,17.87999916,18.54999924,726900,19.97999954,19.42000008,19.42000008
BLFS,13-07-2020,19.17000008,19.75,706900,20.90999985,19.39999962,19.39999962
BLFS,14-07-2020,18.32999992,19.32999992,327800,19.37999916,19.21999931,19.21999931
BLFS,15-07-2020,19.39999962,19.62000084,290300,20.04999924,19.95000076,19.95000076
BLFS,16-07-2020,19.04000092,19.62000084,184200,19.80999947,19.51000023,19.51000023
BLFS,17-07-2020,19.5,19.51000023,192900,19.86000061,19.54999924,19.54999924
BLFS,20-07-2020,19.73999977,19.73999977,426100,21.12999916,21.01000023,21.01000023
BLFS,21-07-2020,20.75,21.22999954,400700,21.59000015,21.43000031,21.43000031
BLFS,22-07-2020,20.43000031,21.29999924,198100,22.25,20.52000046,20.52000046
BLFS,23-07-2020,20.18000031,20.65999985,190000,21.02000046,20.56999969,20.56999969
BLFS,24-07-2020,19.44000053,20.38999939,159100,20.38999939,19.55999947,19.55999947
BLFS,27-07-2020,19.54999924,19.59000015,107000,20.09000015,20.05999947,20.05999947
BLFS,28-07-2020,18.89999962,20.05999947,182500,20.17000008,19.13999939,19.13999939
BLFS,29-07-2020,18.79000092,19.14999962,374600,19.67000008,19.51000023,19.51000023
BLFS,30-07-2020,18.94000053,19.20000076,198800,19.5,19.37000084,19.37000084
BLFS,31-07-2020,19.13999939,19.45000076,180900,19.85000038,19.32999992,19.32999992
BLFS,3/8/2020,19.48999977,19.48999977,344100,21.34000015,21.01000023,21.01000023
BLFS,4/8/2020,20.71999931,21,133400,21.12999916,20.98999977,20.98999977
BLFS,5/8/2020,20.73999977,20.98999977,110200,21.07999992,20.95000076,20.95000076
BLFS,6/8/2020,20.05999947,21,231200,21.12000084,20.67000008,20.67000008
BLFS,7/8/2020,20.29000092,20.59000015,298900,21.56999969,21.02000046,21.02000046
BLFS,10/8/2020,21.22999954,21.22999954,598900,23.36000061,22.56999969,22.56999969
BLFS,11/8/2020,19.20000076,21.23999977,645800,21.87999916,19.81999969,19.81999969
BLFS,12/8/2020,18.20000076,19.68000031,307700,20.14999962,18.32999992,18.32999992
BLFS,13-08-2020,18.21999931,18.30999947,240000,18.96999931,18.87000084,18.87000084
BLFS,14-08-2020,18.29999924,18.95000076,177400,19.93000031,18.52000046,18.52000046
BLFS,17-08-2020,18.61000061,18.63999939,407200,19.87000084,19.37999916,19.37999916
BLFS,18-08-2020,19.25,19.46999931,195100,19.88999939,19.39999962,19.39999962
BLFS,19-08-2020,19.20999908,19.43000031,177100,19.95000076,19.51000023,19.51000023
BLFS,20-08-2020,19.20999908,19.30999947,126300,20.10000038,19.70999908,19.70999908
BLFS,21-08-2020,19.42000008,19.56999969,151400,20.37000084,20.30999947,20.30999947
BLFS,24-08-2020,20,20.35000038,348700,20.64999962,20.18000031,20.18000031
BLFS,25-08-2020,19.79999924,20.21999931,135100,20.68000031,20.53000069,20.53000069
BLFS,26-08-2020,20.20999908,20.51000023,384700,21.18000031,20.68000031,20.68000031
BLFS,27-08-2020,20.09000015,20.75,268900,21.44000053,21.26000023,21.26000023
BLFS,28-08-2020,21.26000023,21.45000076,161600,21.70000076,21.31999969,21.31999969
BLFS,31-08-2020,20.88999939,21.39999962,178200,21.5,21.31999969,21.31999969
BLFS,1/9/2020,21.09000015,21.09000015,281000,22.82999992,22.67000008,22.67000008
BLFS,2/9/2020,22.69000053,22.82999992,339900,23.73999977,23.54000092,23.54000092
BLFS,3/9/2020,22.14999962,23.47999954,399400,23.57999992,22.39999962,22.39999962
BLFS,4/9/2020,21.20999908,22.30999947,271600,22.57999992,22.12000084,22.12000084
BLFS,8/9/2020,21.60000038,21.79999924,307000,22.82999992,22.03000069,22.03000069
BLFS,9/9/2020,22.05999947,22.27000046,182800,23.34000015,23.11000061,23.11000061
BLFS,10/9/2020,23.20000076,23.27000046,580200,24.56999969,23.54999924,23.54999924
BLFS,11/9/2020,23.61000061,23.68000031,224700,24.70000076,23.77000046,23.77000046
BLFS,14-09-2020,24.02000046,24.02000046,599600,26.15999985,25.92000008,25.92000008
BLFS,15-09-2020,26.09000015,26.25,429800,27.70999908,27.68000031,27.68000031
BLFS,16-09-2020,25.23999977,28.28000069,413200,28.28000069,25.79999924,25.79999924
BLFS,17-09-2020,25.03000069,25.20999908,287000,26.48999977,25.43000031,25.43000031
BLFS,18-09-2020,26,26.25,1982800,27.44000053,27.20999908,27.20999908
BLFS,21-09-2020,26.15999985,26.95999908,393900,27.84000015,26.39999962,26.39999962
BLFS,22-09-2020,24.55999947,25.65999985,445200,27.07999992,26.97999954,26.97999954
BLFS,23-09-2020,26.28000069,27.60000038,464100,27.79999924,27.18000031,27.18000031
BLFS,24-09-2020,25.93000031,27.37000084,309800,27.55999947,26.10000038,26.10000038
BLFS,25-09-2020,25.20000076,26.21999931,351600,26.57999992,26.25,26.25
